Employee ID,Name,Age,Department,Salary,Years at Company,Performance Score,Attrition
E02221,Employee_2221,29,Finance,54671.75,2,1.0,Yes
E02222,Employee_2222,28,Sales,67076.84,4,1.15,No
E02223,Employee_2223,44,HR,68522.8,1,1.0,Yes
E02224,Employee_2224,53,Sales,83617.96,0,1.36,Yes
E02225,Employee_2225,32,IT,83272.23,0,1.0,Yes
E02226,Employee_2226,43,Engineering,80369.17,0,1.32,Yes
E02227,Employee_2227,43,HR,61075.74,6,1.0,Yes
E02228,Employee_2228,46,Engineering,37382.27,3,1.17,Yes
E02229,Employee_2229,43,IT,37050.28,1,1.0,Yes
E02230,Employee_2230,49,IT,80265.95,3,1.0,Yes
E02231,Employee_2231,50,Engineering,77656.32,3,1.39,Yes
E02232,Employee_2232,34,IT,55749.43,2,1.0,No
E02233,Employee_2233,39,Engineering,43388.96,9,1.13,Yes
E02234,Employee_2234,23,HR,49292.73,9,1.45,Yes
E02235,Employee_2235,50,IT,67620.41,9,2.29,Yes
E02236,Employee_2236,42,Engineering,67648.41,5,1.0,Yes
E02237,Employee_2237,36,Marketing,80637.97,5,1.93,No
E02238,Employee_2238,48,Sales,58244.68,3,1.54,Yes
E02239,Employee_2239,52,Sales,61339.46,2,1.0,Yes
E02240,Employee_2240,36,Marketing,81879.82,5,1.0,Yes
E02241,Employee_2241,44,Sales,33123.58,6,1.0,Yes
E02242,Employee_2242,45,Marketing,69761.79,8,1.14,Yes
E02243,Employee_2243,34,Marketing,59986.57,3,1.07,Yes
E02244,Employee_2244,43,Sales,75691.4,1,1.09,Yes
E02245,Employee_2245,58,HR,72689.1,7,1.0,Yes
E02246,Employee_2246,54,Sales,54555.36,0,1.0,Yes
E02247,Employee_2247,24,Engineering,57389.98,4,1.0,Yes
E02248,Employee_2248,40,Sales,30470.37,5,1.0,Yes
E02249,Employee_2249,44,Sales,76249.87,3,1.5,Yes
E02250,Employee_2250,50,Engineering,68596.61,0,1.0,Yes
E02251,Employee_2251,51,Engineering,85977.69,3,1.59,Yes
E02252,Employee_2252,46,Marketing,59009.0,9,1.03,Yes
E02253,Employee_2253,58,IT,78715.03,6,1.75,No
E02254,Employee_2254,29,Finance,48951.11,8,1.15,Yes
E02255,Employee_2255,37,HR,24428.15,1,1.0,Yes
E02256,Employee_2256,29,IT,63582.29,5,1.71,Yes
E02257,Employee_2257,22,Engineering,56499.77,5,1.96,Yes
E02258,Employee_2258,26,Finance,49237.68,5,1.0,Yes
E02259,Employee_2259,24,Marketing,78471.58,6,1.68,Yes
E02260,Employee_2260,22,Engineering,83123.7,5,1.42,Yes
E02261,Employee_2261,25,Finance,66581.32,1,1.09,Yes
E02262,Employee_2262,56,IT,62262.21,6,1.0,Yes
E02263,Employee_2263,53,Marketing,65940.63,7,1.0,Yes
E02264,Employee_2264,55,Finance,55206.11,8,1.02,Yes
E02265,Employee_2265,46,Engineering,73438.94,9,1.74,Yes
E02266,Employee_2266,31,Engineering,41909.42,6,1.0,Yes
E02267,Employee_2267,42,Sales,48903.83,1,1.0,Yes
E02268,Employee_2268,48,IT,53131.08,0,1.0,Yes
E02269,Employee_2269,48,Sales,73120.33,4,2.16,Yes
E02270,Employee_2270,23,IT,60462.65,7,1.68,Yes
E02271,Employee_2271,34,Sales,85405.86,7,1.98,Yes
E02272,Employee_2272,30,Sales,77049.65,5,1.18,Yes
E02273,Employee_2273,57,Engineering,52983.6,4,1.0,Yes
E02274,Employee_2274,43,Finance,74501.99,10,1.58,Yes
E02275,Employee_2275,47,Sales,58876.89,6,1.16,Yes
E02276,Employee_2276,33,Engineering,72097.71,4,1.0,No
E02277,Employee_2277,38,Engineering,77776.58,3,1.49,Yes
E02278,Employee_2278,35,Sales,81720.72,1,1.68,Yes
E02279,Employee_2279,35,Sales,68030.32,1,1.0,Yes
E02280,Employee_2280,55,IT,89001.86,1,1.53,Yes
E02281,Employee_2281,41,HR,71619.72,5,1.82,Yes
E02282,Employee_2282,32,Sales,67025.78,4,1.0,Yes
E02283,Employee_2283,37,IT,60462.28,4,1.0,Yes
E02284,Employee_2284,52,Marketing,55530.36,7,1.01,No
E02285,Employee_2285,27,Finance,71298.26,10,1.76,Yes
E02286,Employee_2286,40,HR,66511.36,2,1.0,Yes
E02287,Employee_2287,58,IT,68912.38,2,1.6,Yes
E02288,Employee_2288,25,Marketing,72211.19,0,1.7,Yes
E02289,Employee_2289,25,IT,68849.02,4,1.18,Yes
E02290,Employee_2290,41,Engineering,95199.43,4,1.0,Yes
E02291,Employee_2291,31,HR,57080.53,7,1.51,No
E02292,Employee_2292,45,Finance,71484.4,4,1.0,Yes
E02293,Employee_2293,56,Sales,61584.6,3,1.49,Yes
E02294,Employee_2294,47,Engineering,28077.92,5,1.0,Yes
E02295,Employee_2295,58,IT,62097.91,6,1.58,Yes
E02296,Employee_2296,59,Finance,50952.54,0,1.0,Yes
E02297,Employee_2297,42,Engineering,63997.66,8,1.71,Yes
E02298,Employee_2298,42,Finance,64603.96,8,2.34,Yes
E02299,Employee_2299,31,Sales,70780.37,6,1.4,Yes
E02300,Employee_2300,59,Engineering,57047.31,2,1.0,No
E02301,Employee_2301,25,IT,58923.61,4,1.0,Yes
E02302,Employee_2302,41,Sales,75510.4,8,1.0,Yes
E02303,Employee_2303,38,Sales,52864.12,2,1.05,Yes
E02304,Employee_2304,28,Marketing,37423.21,6,1.0,Yes
E02305,Employee_2305,25,Sales,67355.47,4,1.0,Yes
E02306,Employee_2306,50,Engineering,81062.73,5,1.0,Yes
E02307,Employee_2307,35,Marketing,75337.71,2,1.32,Yes
E02308,Employee_2308,24,Finance,67632.26,5,1.0,Yes
E02309,Employee_2309,45,Finance,83759.68,5,2.15,Yes
E02310,Employee_2310,58,IT,81230.26,0,1.99,Yes
E02311,Employee_2311,37,Sales,60036.28,4,1.0,No
E02312,Employee_2312,25,Finance,68712.83,6,1.62,No
E02313,Employee_2313,45,HR,69356.9,3,1.21,Yes
E02314,Employee_2314,55,IT,63698.74,0,1.0,Yes
E02315,Employee_2315,51,HR,82013.71,4,1.0,Yes
E02316,Employee_2316,39,Finance,62717.89,9,1.47,Yes
E02317,Employee_2317,40,Engineering,57495.82,3,1.0,Yes
E02318,Employee_2318,52,Engineering,26126.88,9,1.71,Yes
E02319,Employee_2319,40,IT,53025.44,2,1.0,Yes
E02320,Employee_2320,40,Finance,45268.73,1,1.0,Yes
E02321,Employee_2321,43,Finance,64394.06,4,1.0,Yes
E02322,Employee_2322,45,Engineering,46194.66,2,1.0,Yes
E02323,Employee_2323,33,HR,74130.27,5,1.0,Yes
E02324,Employee_2324,51,Finance,81626.56,3,1.0,Yes
E02325,Employee_2325,59,IT,64532.65,9,1.61,Yes
E02326,Employee_2326,52,Finance,50239.73,3,1.0,Yes
E02327,Employee_2327,57,Marketing,69296.01,5,1.0,Yes
E02328,Employee_2328,40,IT,93402.13,6,1.77,Yes
E02329,Employee_2329,57,HR,88737.21,7,1.29,Yes
E02330,Employee_2330,51,Finance,43908.82,9,1.27,Yes
E02331,Employee_2331,54,Marketing,43352.28,4,1.56,Yes
E02332,Employee_2332,39,Finance,39506.95,3,1.0,Yes
E02333,Employee_2333,49,IT,47945.31,0,1.49,Yes
E02334,Employee_2334,32,Finance,68773.89,11,2.16,Yes
E02335,Employee_2335,54,HR,56649.59,6,1.0,Yes
E02336,Employee_2336,38,Sales,52419.95,7,1.0,Yes
E02337,Employee_2337,27,Engineering,80586.65,6,1.0,Yes
E02338,Employee_2338,25,Marketing,72951.4,5,1.55,Yes
E02339,Employee_2339,41,Finance,39429.46,6,1.66,Yes
E02340,Employee_2340,48,HR,79725.87,3,1.0,No
E02341,Employee_2341,36,Marketing,72590.52,4,1.0,Yes
E02342,Employee_2342,27,HR,72923.95,2,1.11,Yes
E02343,Employee_2343,35,HR,56442.89,9,1.03,Yes
E02344,Employee_2344,32,IT,62190.44,6,1.0,Yes
E02345,Employee_2345,30,Finance,35409.18,10,1.51,Yes
E02346,Employee_2346,47,Sales,78004.8,11,2.5,No
E02347,Employee_2347,37,Engineering,50016.09,0,1.0,Yes
E02348,Employee_2348,26,Engineering,51940.56,7,1.43,Yes
E02349,Employee_2349,31,Engineering,51737.88,0,1.0,Yes
E02350,Employee_2350,24,HR,92006.02,5,1.0,Yes
E02351,Employee_2351,34,Engineering,54969.44,5,1.22,Yes
E02352,Employee_2352,51,Sales,79133.9,1,1.25,Yes
E02353,Employee_2353,27,Engineering,64640.12,2,1.0,Yes
E02354,Employee_2354,38,Sales,52563.35,6,1.0,Yes
E02355,Employee_2355,40,HR,49844.0,5,1.55,Yes
E02356,Employee_2356,56,IT,55567.16,1,1.0,Yes
E02357,Employee_2357,47,Finance,63883.08,2,1.0,Yes
E02358,Employee_2358,26,Engineering,74026.06,0,1.0,Yes
E02359,Employee_2359,50,Sales,57935.12,1,1.01,Yes
E02360,Employee_2360,58,Sales,57373.82,3,1.02,Yes
E02361,Employee_2361,41,HR,51782.67,7,1.33,Yes
E02362,Employee_2362,42,Sales,47089.37,8,2.03,Yes
E02363,Employee_2363,31,HR,45834.63,10,1.25,Yes
E02364,Employee_2364,26,Sales,79820.43,6,1.0,Yes
E02365,Employee_2365,57,IT,57067.41,5,1.58,Yes
E02366,Employee_2366,27,Engineering,58395.86,6,1.3,Yes
E02367,Employee_2367,47,Sales,55000.81,6,1.0,No
E02368,Employee_2368,25,IT,60247.16,0,1.0,Yes
E02369,Employee_2369,56,Engineering,70566.11,10,1.07,Yes
E02370,Employee_2370,22,Sales,57696.79,0,1.0,Yes
E02371,Employee_2371,45,HR,67711.1,8,1.0,Yes
E02372,Employee_2372,57,HR,86273.13,5,1.7,Yes
E02373,Employee_2373,27,Finance,52705.04,1,1.0,Yes
E02374,Employee_2374,52,Sales,58407.98,6,1.0,Yes
E02375,Employee_2375,41,Engineering,74615.9,4,1.69,Yes
E02376,Employee_2376,45,Engineering,87459.44,2,2.2,No
E02377,Employee_2377,46,Sales,46365.35,0,1.0,Yes
E02378,Employee_2378,57,IT,39487.94,0,1.0,Yes
E02379,Employee_2379,42,Finance,64990.9,3,1.0,Yes
E02380,Employee_2380,51,Engineering,63441.85,3,1.07,Yes
E02381,Employee_2381,45,HR,75502.54,1,1.17,Yes
E02382,Employee_2382,51,Sales,73213.41,5,1.24,Yes
E02383,Employee_2383,43,IT,64490.55,1,1.19,Yes
E02384,Employee_2384,49,Sales,80738.22,6,2.16,Yes
E02385,Employee_2385,28,Sales,54784.74,8,1.0,No
E02386,Employee_2386,56,HR,68173.71,5,1.33,Yes
E02387,Employee_2387,49,HR,46764.39,4,1.0,Yes
E02388,Employee_2388,35,HR,64368.08,3,1.0,No
E02389,Employee_2389,31,Sales,43083.03,9,1.69,Yes
E02390,Employee_2390,37,Engineering,48262.35,4,1.0,Yes
E02391,Employee_2391,37,Engineering,90641.78,12,1.3,Yes
E02392,Employee_2392,52,Sales,37631.94,1,1.0,Yes
E02393,Employee_2393,46,IT,61750.22,5,1.0,Yes
E02394,Employee_2394,34,Sales,77408.23,9,2.1,Yes
E02395,Employee_2395,27,Engineering,98320.33,2,1.44,Yes
E02396,Employee_2396,30,Finance,67656.13,4,1.0,No
E02397,Employee_2397,57,Engineering,68513.3,6,1.72,Yes
E02398,Employee_2398,41,Finance,65595.28,6,1.42,Yes
E02399,Employee_2399,39,IT,80858.52,6,1.5,Yes
E02400,Employee_2400,42,Sales,71475.55,8,1.28,Yes
E02401,Employee_2401,25,Marketing,56373.68,3,1.0,No
E02402,Employee_2402,54,HR,81732.68,9,1.51,Yes
E02403,Employee_2403,48,Engineering,58067.14,0,1.0,Yes
E02404,Employee_2404,28,Engineering,41022.56,8,1.64,Yes
E02405,Employee_2405,27,Engineering,41070.13,8,1.0,Yes
E02406,Employee_2406,36,Finance,61983.98,2,1.56,Yes
E02407,Employee_2407,39,IT,66545.62,0,1.43,Yes
E02408,Employee_2408,53,IT,79334.44,4,1.0,Yes
E02409,Employee_2409,32,Marketing,74612.25,6,2.05,Yes
E02410,Employee_2410,41,IT,66197.76,3,1.0,Yes
E02411,Employee_2411,45,Finance,80172.66,6,1.97,Yes
E02412,Employee_2412,36,Engineering,65191.07,10,1.24,Yes
E02413,Employee_2413,28,HR,45642.71,0,1.0,Yes
E02414,Employee_2414,42,Sales,42373.22,0,1.0,Yes
E02415,Employee_2415,47,Finance,84180.32,4,1.78,Yes
E02416,Employee_2416,35,Engineering,31321.55,2,1.16,Yes
E02417,Employee_2417,58,Sales,61988.89,3,1.0,Yes
E02418,Employee_2418,42,Sales,109726.9,8,2.78,No
E02419,Employee_2419,39,Engineering,71888.5,4,1.63,Yes
E02420,Employee_2420,26,HR,61871.86,4,1.0,Yes
E02421,Employee_2421,24,Engineering,39733.08,3,1.0,Yes
E02422,Employee_2422,44,Finance,89260.56,4,1.81,Yes
E02423,Employee_2423,47,Engineering,83207.42,5,1.69,Yes
E02424,Employee_2424,58,Finance,75271.95,13,2.11,Yes
E02425,Employee_2425,45,Sales,64991.6,5,1.61,Yes
E02426,Employee_2426,40,Sales,73580.18,8,1.1,Yes
E02427,Employee_2427,46,HR,62770.68,5,1.15,Yes
E02428,Employee_2428,42,Engineering,50401.09,0,1.0,Yes
E02429,Employee_2429,33,Sales,79345.02,3,1.16,Yes
E02430,Employee_2430,54,Engineering,64240.12,5,1.64,Yes
E02431,Employee_2431,25,Sales,72829.16,7,1.82,Yes
E02432,Employee_2432,28,HR,63183.15,5,1.24,Yes
E02433,Employee_2433,43,Engineering,71927.29,7,1.91,Yes
E02434,Employee_2434,54,Finance,64782.61,0,1.19,Yes
E02435,Employee_2435,38,IT,63611.75,5,2.03,Yes
E02436,Employee_2436,45,Engineering,65449.84,8,2.04,No
E02437,Employee_2437,55,Marketing,109413.05,2,1.62,Yes
E02438,Employee_2438,49,HR,77036.1,8,2.04,Yes
E02439,Employee_2439,43,Finance,103790.87,8,1.96,Yes
E02440,Employee_2440,38,Finance,64878.46,1,1.0,Yes
E02441,Employee_2441,55,Finance,60364.13,6,1.64,Yes
E02442,Employee_2442,27,HR,48887.04,5,1.37,Yes
E02443,Employee_2443,27,Engineering,89048.47,4,1.44,Yes
E02444,Employee_2444,55,Sales,51422.23,0,1.0,Yes
E02445,Employee_2445,22,Sales,92143.41,4,1.2,Yes
E02446,Employee_2446,31,Engineering,49757.18,4,1.0,Yes
E02447,Employee_2447,42,Engineering,78299.9,0,1.41,Yes
E02448,Employee_2448,26,Engineering,41134.89,1,1.1,Yes
E02449,Employee_2449,23,Sales,58370.66,2,1.35,Yes
E02450,Employee_2450,43,Finance,65331.22,1,1.0,Yes
E02451,Employee_2451,23,IT,56037.63,5,1.0,Yes
E02452,Employee_2452,31,Marketing,62460.1,7,1.2,Yes
E02453,Employee_2453,55,Engineering,62531.82,4,1.0,Yes
E02454,Employee_2454,37,Finance,77104.0,7,2.4,Yes
E02455,Employee_2455,43,IT,33698.72,7,1.24,Yes
E02456,Employee_2456,33,Engineering,56556.2,4,1.13,Yes
E02457,Employee_2457,45,Engineering,83819.55,6,1.21,Yes
E02458,Employee_2458,59,Marketing,73437.2,4,1.57,Yes
E02459,Employee_2459,31,HR,84069.29,1,2.04,Yes
E02460,Employee_2460,56,Engineering,76381.84,2,1.0,Yes
E02461,Employee_2461,53,Sales,48747.27,5,1.0,Yes
E02462,Employee_2462,28,Sales,74913.46,4,1.1,Yes
E02463,Employee_2463,42,IT,66502.89,7,1.2,Yes
E02464,Employee_2464,41,Finance,99020.92,0,1.0,Yes
E02465,Employee_2465,47,Engineering,77032.47,0,1.0,Yes
E02466,Employee_2466,25,Sales,72850.51,0,1.0,Yes
E02467,Employee_2467,43,HR,75041.36,5,1.24,Yes
E02468,Employee_2468,36,HR,72032.68,0,1.0,Yes
E02469,Employee_2469,42,Sales,71627.02,5,1.08,Yes
E02470,Employee_2470,36,IT,61005.6,7,2.04,No
E02471,Employee_2471,43,Sales,73032.09,9,1.84,Yes
E02472,Employee_2472,49,Engineering,79227.0,9,2.06,No
E02473,Employee_2473,35,Finance,80904.92,2,1.39,Yes
E02474,Employee_2474,48,Engineering,79086.75,0,1.0,Yes
E02475,Employee_2475,49,IT,87620.95,3,1.29,Yes
E02476,Employee_2476,47,Finance,81843.38,7,1.09,Yes
E02477,Employee_2477,23,IT,74427.77,3,1.37,Yes
E02478,Employee_2478,46,Sales,47845.09,4,1.0,Yes
E02479,Employee_2479,24,Sales,47850.98,3,1.0,Yes
E02480,Employee_2480,29,Engineering,61277.98,9,2.16,Yes
E02481,Employee_2481,54,HR,65701.31,1,1.0,Yes
E02482,Employee_2482,56,Finance,85970.02,5,2.22,Yes
E02483,Employee_2483,27,IT,23304.4,8,1.85,Yes
E02484,Employee_2484,44,Finance,49501.91,10,1.38,Yes
E02485,Employee_2485,46,Marketing,62086.69,2,1.71,Yes
E02486,Employee_2486,40,Finance,50047.14,7,1.0,Yes
E02487,Employee_2487,26,Engineering,53028.39,3,1.33,Yes
E02488,Employee_2488,32,Engineering,57512.57,9,1.48,Yes
E02489,Employee_2489,33,Finance,50812.61,10,1.0,Yes
E02490,Employee_2490,31,Sales,53413.64,2,1.0,Yes
E02491,Employee_2491,29,Sales,85448.49,6,1.37,Yes
E02492,Employee_2492,45,HR,74214.78,8,1.93,Yes
E02493,Employee_2493,49,IT,76459.15,4,1.0,No
E02494,Employee_2494,57,Sales,64488.16,6,1.11,Yes
E02495,Employee_2495,58,IT,80166.58,6,1.67,Yes
E02496,Employee_2496,42,IT,77716.97,11,2.12,Yes
E02497,Employee_2497,29,Engineering,73978.07,0,1.0,Yes
E02498,Employee_2498,30,Sales,55187.54,4,1.0,Yes
E02499,Employee_2499,36,Sales,58369.44,1,1.15,Yes
E02500,Employee_2500,39,Finance,80871.95,5,1.15,Yes
E02501,Employee_2501,41,Finance,57248.99,2,1.0,Yes
E02502,Employee_2502,27,IT,45672.14,4,1.0,Yes
E02503,Employee_2503,33,HR,56959.73,2,1.04,Yes
E02504,Employee_2504,23,Sales,88391.09,5,1.31,Yes
E02505,Employee_2505,28,Sales,56974.45,8,1.12,Yes
E02506,Employee_2506,37,Finance,69914.82,3,1.0,Yes
E02507,Employee_2507,24,Sales,55764.68,9,1.39,Yes
E02508,Employee_2508,24,Engineering,76451.38,8,1.68,Yes
E02509,Employee_2509,48,Engineering,73051.99,11,1.33,Yes
E02510,Employee_2510,59,Sales,42632.23,6,1.0,Yes
E02511,Employee_2511,54,Sales,69020.48,4,1.0,No
E02512,Employee_2512,49,Engineering,39761.2,0,1.0,Yes
E02513,Employee_2513,22,Engineering,56688.98,2,1.63,No
E02514,Employee_2514,29,Sales,64828.49,4,1.13,Yes
E02515,Employee_2515,58,Finance,92702.99,4,1.0,Yes
E02516,Employee_2516,53,IT,69768.69,12,2.06,Yes
E02517,Employee_2517,58,Engineering,53493.71,4,1.59,Yes
E02518,Employee_2518,25,IT,60241.85,0,1.0,Yes
E02519,Employee_2519,51,Engineering,78862.95,6,1.0,Yes
E02520,Employee_2520,27,HR,53697.25,6,1.27,Yes
E02521,Employee_2521,40,IT,81454.68,3,1.07,Yes
E02522,Employee_2522,53,Finance,57154.23,11,2.28,No
E02523,Employee_2523,30,IT,51270.21,0,1.0,Yes
E02524,Employee_2524,33,Sales,57634.96,8,1.79,No
E02525,Employee_2525,32,Sales,40755.73,4,1.57,Yes
E02526,Employee_2526,37,IT,32411.35,2,1.0,Yes
E02527,Employee_2527,22,Engineering,63761.97,12,2.21,No
E02528,Employee_2528,42,Engineering,63990.53,7,1.14,Yes
E02529,Employee_2529,51,Finance,68846.93,4,1.0,Yes
E02530,Employee_2530,34,IT,63687.89,4,1.28,Yes
E02531,Employee_2531,55,IT,99938.8,5,1.8,Yes
E02532,Employee_2532,25,Engineering,67526.14,3,1.0,Yes
E02533,Employee_2533,49,IT,44353.06,8,1.02,Yes
E02534,Employee_2534,59,Sales,48201.28,5,1.0,Yes
E02535,Employee_2535,52,Sales,65004.57,8,1.86,Yes
E02536,Employee_2536,48,Finance,58468.6,5,1.0,Yes
E02537,Employee_2537,26,Sales,46572.8,7,1.22,Yes
E02538,Employee_2538,46,Engineering,64117.28,9,1.0,Yes
E02539,Employee_2539,24,Finance,64336.64,10,1.83,No
E02540,Employee_2540,54,Engineering,88935.41,6,1.55,Yes
E02541,Employee_2541,25,Sales,51258.65,2,1.0,Yes
E02542,Employee_2542,46,Engineering,58734.08,4,1.7,Yes
E02543,Employee_2543,41,Engineering,88889.25,4,1.0,Yes
E02544,Employee_2544,55,Engineering,69928.79,3,1.0,Yes
E02545,Employee_2545,47,IT,51170.68,2,1.31,Yes
E02546,Employee_2546,26,IT,54279.02,5,1.11,No
E02547,Employee_2547,56,Engineering,46787.62,2,1.35,Yes
E02548,Employee_2548,49,IT,66159.09,1,1.0,Yes
E02549,Employee_2549,50,Sales,80467.4,0,1.0,Yes
E02550,Employee_2550,30,Engineering,89463.52,6,2.11,Yes
E02551,Employee_2551,59,IT,42705.77,6,1.47,Yes
E02552,Employee_2552,27,Engineering,78036.76,4,2.38,Yes
E02553,Employee_2553,40,Marketing,67464.69,7,1.43,Yes
E02554,Employee_2554,32,Engineering,61071.04,2,1.0,No
E02555,Employee_2555,23,IT,58739.93,6,1.0,Yes
E02556,Employee_2556,30,Engineering,36186.02,5,1.0,Yes
E02557,Employee_2557,42,Engineering,74569.98,2,1.48,Yes
E02558,Employee_2558,45,Engineering,45217.15,3,1.0,Yes
E02559,Employee_2559,55,Finance,53777.06,3,1.0,Yes
E02560,Employee_2560,43,HR,71269.77,5,1.02,Yes
E02561,Employee_2561,24,Marketing,37750.47,6,1.0,Yes
E02562,Employee_2562,33,Engineering,45188.09,3,1.0,Yes
E02563,Employee_2563,49,Sales,83279.94,2,1.0,Yes
E02564,Employee_2564,51,Engineering,66830.88,5,1.0,Yes
E02565,Employee_2565,47,Finance,55066.98,0,1.0,Yes
E02566,Employee_2566,42,IT,66889.94,5,1.75,Yes
E02567,Employee_2567,49,Engineering,75042.15,9,1.67,Yes
E02568,Employee_2568,47,Finance,81871.52,2,2.25,Yes
E02569,Employee_2569,54,Engineering,48313.47,4,1.0,Yes
E02570,Employee_2570,42,Finance,49627.43,8,1.54,Yes
E02571,Employee_2571,56,IT,74125.15,7,1.55,Yes
E02572,Employee_2572,55,Sales,74606.19,5,1.57,Yes
E02573,Employee_2573,39,Engineering,44840.47,4,1.0,Yes
E02574,Employee_2574,32,Marketing,50190.34,1,1.0,Yes
E02575,Employee_2575,44,IT,62093.79,6,1.42,Yes
E02576,Employee_2576,43,HR,65353.64,0,1.0,Yes
E02577,Employee_2577,38,HR,65778.95,0,1.0,Yes
E02578,Employee_2578,26,Engineering,44610.14,8,1.9,Yes
E02579,Employee_2579,32,HR,65627.42,6,1.7,No
E02580,Employee_2580,51,IT,54239.44,7,1.03,Yes
E02581,Employee_2581,36,Finance,47505.24,2,1.0,Yes
E02582,Employee_2582,48,Engineering,64835.06,6,1.75,Yes
E02583,Employee_2583,56,Sales,63305.1,3,1.61,No
E02584,Employee_2584,54,Engineering,77025.4,4,1.22,Yes
E02585,Employee_2585,41,Sales,52085.47,7,1.0,Yes
E02586,Employee_2586,37,Sales,68527.56,4,1.82,Yes
E02587,Employee_2587,55,Engineering,41469.87,2,1.0,Yes
E02588,Employee_2588,23,Sales,60877.16,0,1.0,Yes
E02589,Employee_2589,56,Sales,71955.17,6,1.45,Yes
E02590,Employee_2590,49,HR,73220.32,8,2.11,Yes
E02591,Employee_2591,27,Sales,73322.51,2,1.0,Yes
E02592,Employee_2592,30,Sales,77065.64,7,1.96,Yes
E02593,Employee_2593,41,Engineering,58313.15,2,1.0,No
E02594,Employee_2594,22,Sales,72435.88,7,1.73,Yes
E02595,Employee_2595,29,HR,93031.17,5,1.0,Yes
E02596,Employee_2596,44,Sales,57993.01,5,1.61,No
E02597,Employee_2597,24,IT,85702.97,2,1.0,No
E02598,Employee_2598,25,Marketing,78147.09,6,1.61,Yes
E02599,Employee_2599,46,Finance,61005.15,3,1.0,Yes
E02600,Employee_2600,59,HR,62256.87,3,1.0,No
E02601,Employee_2601,36,IT,66776.04,0,1.0,Yes
E02602,Employee_2602,42,Finance,77302.47,2,1.0,Yes
E02603,Employee_2603,56,Sales,71039.52,3,1.0,Yes
E02604,Employee_2604,35,Engineering,57875.04,5,1.21,No
E02605,Employee_2605,57,IT,33769.2,6,1.22,Yes
E02606,Employee_2606,33,Engineering,75082.61,3,1.1,Yes
E02607,Employee_2607,38,Sales,36012.53,4,1.43,Yes
E02608,Employee_2608,30,Finance,44510.3,10,2.02,Yes
E02609,Employee_2609,56,IT,58962.84,5,1.07,No
E02610,Employee_2610,34,Sales,46788.82,3,1.0,Yes
E02611,Employee_2611,36,HR,69762.93,0,1.0,Yes
E02612,Employee_2612,39,Sales,60557.18,2,1.0,Yes
E02613,Employee_2613,54,Finance,76778.46,2,1.0,Yes
E02614,Employee_2614,27,Engineering,40884.24,10,2.11,Yes
E02615,Employee_2615,48,Engineering,55071.53,2,1.15,Yes
E02616,Employee_2616,44,IT,65062.99,5,1.19,Yes
E02617,Employee_2617,48,Engineering,65640.92,6,1.0,No
E02618,Employee_2618,55,Finance,75410.55,8,1.62,Yes
E02619,Employee_2619,59,Engineering,51281.17,5,2.08,Yes
E02620,Employee_2620,35,Engineering,57979.85,3,1.62,Yes
E02621,Employee_2621,57,Finance,72610.24,3,1.0,Yes
E02622,Employee_2622,29,Sales,32021.59,6,1.0,Yes
E02623,Employee_2623,56,Engineering,70774.03,2,2.01,Yes
E02624,Employee_2624,40,Sales,76459.23,1,1.0,Yes
E02625,Employee_2625,51,Finance,44995.09,3,1.01,Yes
E02626,Employee_2626,35,Marketing,60274.66,1,1.0,Yes
E02627,Employee_2627,41,Marketing,87389.9,10,1.71,Yes
E02628,Employee_2628,46,Engineering,74897.42,6,1.0,Yes
E02629,Employee_2629,45,Engineering,71704.58,9,1.04,No
E02630,Employee_2630,35,Engineering,79864.39,6,1.0,Yes
E02631,Employee_2631,47,IT,92068.18,9,2.06,Yes
E02632,Employee_2632,59,Sales,65278.01,6,1.2,Yes
E02633,Employee_2633,44,Marketing,58892.16,7,2.65,No
E02634,Employee_2634,43,Engineering,79828.08,0,1.37,Yes
E02635,Employee_2635,40,Marketing,62188.2,2,1.4,Yes
E02636,Employee_2636,24,IT,51079.72,5,1.26,Yes
E02637,Employee_2637,40,IT,56899.01,5,1.21,Yes
E02638,Employee_2638,30,Engineering,69684.94,4,1.69,Yes
E02639,Employee_2639,49,Sales,58256.06,6,1.0,No
E02640,Employee_2640,41,Engineering,59375.37,6,1.0,Yes
E02641,Employee_2641,28,Engineering,49590.26,7,1.0,Yes
E02642,Employee_2642,35,Sales,86530.5,7,1.0,No
E02643,Employee_2643,30,HR,59860.6,8,1.01,Yes
E02644,Employee_2644,40,Engineering,54327.34,8,1.0,Yes
E02645,Employee_2645,35,Finance,55923.16,5,1.66,No
E02646,Employee_2646,59,Finance,77037.89,11,1.92,Yes
E02647,Employee_2647,57,Sales,73597.98,9,1.0,Yes
E02648,Employee_2648,38,Marketing,57472.18,2,1.0,Yes
E02649,Employee_2649,51,Sales,65484.7,6,1.0,Yes
E02650,Employee_2650,30,Engineering,69150.57,0,1.0,Yes
E02651,Employee_2651,54,Engineering,54438.79,0,1.0,Yes
E02652,Employee_2652,46,IT,41890.66,3,1.0,Yes
E02653,Employee_2653,35,Sales,72725.56,2,1.04,Yes
E02654,Employee_2654,32,Engineering,55268.99,3,1.05,Yes
E02655,Employee_2655,56,Finance,71605.23,5,1.13,Yes
E02656,Employee_2656,35,Sales,69815.4,8,1.14,Yes
E02657,Employee_2657,51,Finance,65836.88,8,1.46,No
E02658,Employee_2658,25,Marketing,58608.09,6,1.12,Yes
